Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
Railroad Way S / 1st Av S,Single Medic Unit,12/01/2003 02:51:12 AM,47.596289,-122.334189,POINT (-122.334189 47.596289),F030089560
15th Av S / S Bradford St,Single Medic Unit,12/01/2003 02:53:38 AM,47.568995,-122.313444,POINT (-122.313444 47.568995),F030089561
4th Av S / S Hinds St,Single Medic Unit,12/01/2003 02:54:51 AM,47.573699,-122.32906,POINT (-122.32906 47.573699),F030089562
S Royal Brougham Way / 3rd Av S,Single Medic Unit,12/01/2003 02:58:39 AM,47.592395,-122.329981,POINT (-122.329981 47.592395),F030089563
S Royal Brougham Way / Airport Way S,Single Medic Unit,12/01/2003 02:59:41 AM,47.592429,-122.32391,POINT (-122.32391 47.592429),F030089564
S Massachusetts St / Airport Way S,Single Medic Unit,12/01/2003 03:00:35 AM,47.588225,-122.321391,POINT (-122.321391 47.588225),F030089565
308 4th Av S,Single Medic Unit,12/01/2003 03:06:56 AM,47.600036,-122.328965,POINT (-122.328965 47.600036),F030089566
15th Av Ne / Ne 65th St,Single Medic Unit,12/01/2003 03:08:04 AM,47.675783,-122.31193,POINT (-122.31193 47.675783),F030089567
2500 Ne 54th St,Medic Response,12/01/2003 03:10:46 AM,47.667978,-122.300616,POINT (-122.300616 47.667978),F030089568
11746 Aurora Av N,1RED 1 Unit,12/01/2003 03:16:01 AM,47.715047,-122.344858,POINT (-122.344858 47.715047),F030089569
1833 13th Av,Medic Response,12/01/2003 03:24:02 AM,47.617991,-122.315592,POINT (-122.315592 47.617991),F030089570
318 2nd Av S,Medic Response,12/01/2003 03:25:12 AM,47.600041,-122.331573,POINT (-122.331573 47.600041),F030089571
202 19th Av E,Single Medic Unit,12/01/2003 03:26:08 AM,47.619673,-122.307364,POINT (-122.307364 47.619673),F030089572
202 19th Av E,Single Medic Unit,12/01/2003 03:28:32 AM,47.619673,-122.307364,POINT (-122.307364 47.619673),F030089573
820 Nw 95th St,"Medic Response, 7 per Rule",12/01/2003 03:51:52 AM,47.697865,-122.366035,POINT (-122.366035 47.697865),F030089576
14018 17th Av Ne,Medic Response,12/01/2003 04:08:00 AM,47.730378,-122.310006,POINT (-122.310006 47.730378),F030089577
3544 Ne 91st St,Medic Response,12/01/2003 04:22:28 AM,47.69454,-122.290213,POINT (-122.290213 47.69454),F030089579
14356 20th Av Ne,Aid Response,12/01/2003 04:36:45 AM,47.732575,-122.307332,POINT (-122.307332 47.732575),F030089580
6201 24th Av Nw,Medic Response,12/01/2003 04:56:10 AM,47.673831,-122.387586,POINT (-122.387586 47.673831),F030089584
4147 45th Av Sw,1RED 1 Unit,12/01/2003 05:02:27 AM,47.566315,-122.389451,POINT (-122.389451 47.566315),F030089585
15th Av Nw / Nw 85th St,Motor Vehicle Accident,12/01/2003 05:16:03 AM,47.690609,-122.376806,POINT (-122.376806 47.690609),F030089586
Lake City Way Ne / Ne 80th St,Aid Response,12/01/2003 05:17:31 AM,47.686689,-122.313357,POINT (-122.313357 47.686689),F030089587
1413 3RD AV,Aid Response,12/01/2003 05:38:32 AM,47.608878,-122.336996,POINT (-122.336996 47.608878),F030089594
7145 Beach Dr Sw,Medic Response,12/01/2003 05:43:58 AM,47.538761,-122.396134,POINT (-122.396134 47.538761),F030089595
3013 Sw Graham St,Medic Response,12/01/2003 05:52:32 AM,47.545039,-122.371176,POINT (-122.371176 47.545039),F030089596
914 M L King Jr Way,Aid Response,12/01/2003 06:25:21 AM,47.610116,-122.296231,POINT (-122.296231 47.610116),F030089598
Greenwood Av N / N 87th St,Aid Response,12/01/2003 06:37:17 AM,47.692418,-122.355321,POINT (-122.355321 47.692418),F030089599
124 13th Av,Aid Response,12/01/2003 06:48:55 AM,47.602166,-122.314926,POINT (-122.314926 47.602166),F030089602
4055 Sw Holgate St,Medic Response,12/01/2003 06:51:20 AM,47.586766,-122.382632,POINT (-122.382632 47.586766),F030089604
1400 6th Av,Auto Fire Alarm,12/01/2003 06:57:43 AM,47.61015,-122.333556,POINT (-122.333556 47.61015),F030089608
2816 14th Av W,Automatic Medical Alarm,12/01/2003 06:57:17 AM,47.644911,-122.374871,POINT (-122.374871 47.644911),F030089609
323 25th Av S,Medic Response,12/01/2003 07:03:37 AM,47.600254,-122.299883,POINT (-122.299883 47.600254),F030089614
3036 23rd Av W,Medic Response,12/01/2003 07:14:54 AM,47.646909,-122.385963,POINT (-122.385963 47.646909),F030089616
9543 GREENWOOD AV N,Aid Response,12/01/2003 08:19:42 AM,47.698223,-122.355381,POINT (-122.355381 47.698223),F030089624
917 N 75th St,Trans to AMR,12/01/2003 08:21:59 AM,47.683304,-122.346224,POINT (-122.346224 47.683304),F030089625
100 MELROSE AV E,Aid Response,12/01/2003 08:23:28 AM,47.618497,-122.327854,POINT (-122.327854 47.618497),F030089626
Airport Way S / S Spokane St,Fire in Building,12/01/2003 08:25:56 AM,47.571399,-122.322746,POINT (-122.322746 47.571399),F030089628
6209 34th Av Ne,Medic Response,12/01/2003 08:32:22 AM,47.674031,-122.291147,POINT (-122.291147 47.674031),F030089630
12757 12th Av Ne,Medic Response,12/01/2003 08:34:09 AM,47.721583,-122.315396,POINT (-122.315396 47.721583),F030089631
11764 Aurora Av N,1RED 1 Unit,12/01/2003 08:42:39 AM,47.715156,-122.34486,POINT (-122.34486 47.715156),F030089632
5234 S Mayflower St,Medic Response,12/01/2003 08:43:25 AM,47.5541,-122.267756,POINT (-122.267756 47.5541),F030089633
215 M L KING JR WAY E,Aid Response,12/01/2003 08:43:53 AM,47.620343,-122.296091,POINT (-122.296091 47.620343),F030089634
700 Broadway,Aid Response,12/01/2003 08:44:16 AM,47.608073,-122.320755,POINT (-122.320755 47.608073),F030089635
7831 11th Av Ne,Medic Response,12/01/2003 08:46:10 AM,47.685502,-122.316262,POINT (-122.316262 47.685502),F030089636
2612 Nw 57th St,Aid Response Yellow,12/01/2003 08:52:46 AM,47.670189,-122.390295,POINT (-122.390295 47.670189),F030089637
2324 4TH AV,Aid Response,12/01/2003 08:52:50 AM,47.615556,-122.34425,POINT (-122.34425 47.615556),F030089638
5611 Delridge Way Sw,Medic Response,12/01/2003 09:11:47 AM,47.551851,-122.362989,POINT (-122.362989 47.551851),F030089639
1013 Ne 40th St,Auto Fire Alarm,12/01/2003 09:14:16 AM,47.655409,-122.317858,POINT (-122.317858 47.655409),F030089640
1906 Ne 45th St,Trans to AMR,12/01/2003 09:18:47 AM,47.661258,-122.307201,POINT (-122.307201 47.661258),F030089641
3907 Sw Kenyon St,Medic Response,12/01/2003 09:22:20 AM,47.5321,-122.382074,POINT (-122.382074 47.5321),F030089643
11021 PHINNEY AV N,Aid Response,12/01/2003 09:30:18 AM,47.708894,-122.354149,POINT (-122.354149 47.708894),F030089646
1418 Nw 65th St,Medic Response,12/01/2003 09:40:09 AM,47.675955,-122.373573,POINT (-122.373573 47.675955),F030089647
3701 Sw 104th St,Medic Response,12/01/2003 09:44:46 AM,47.510002,-122.378112,POINT (-122.378112 47.510002),F030089648
11329 5th Av Ne,1RED 1 Unit,12/01/2003 09:45:45 AM,47.710956,-122.323344,POINT (-122.323344 47.710956),F030089649
2737 33rd Av S,Medic Response,12/01/2003 09:48:26 AM,47.579155,-122.290865,POINT (-122.290865 47.579155),F030089652
Airport Way S / S Lander St,Aid Response,12/01/2003 09:49:10 AM,47.579503,-122.321398,POINT (-122.321398 47.579503),F030089653
2011 Sw Cloverdale St,Medic Response,12/01/2003 09:57:21 AM,47.52649,-122.359252,POINT (-122.359252 47.52649),F030089657
4236 S Kenyon St,Aid Response,12/01/2003 10:01:10 AM,47.531534,-122.280254,POINT (-122.280254 47.531534),F030089659
2415 2nd Av,Auto Fire Alarm,12/01/2003 10:06:23 AM,47.614888,-122.347087,POINT (-122.347087 47.614888),F030089660
1102 13th Av,Rescue Lock In/Out,12/01/2003 10:06:44 AM,47.611562,-122.315433,POINT (-122.315433 47.611562),F030089661
820 Nw 95th St,Medic Response,12/01/2003 10:07:11 AM,47.697865,-122.366035,POINT (-122.366035 47.697865),F030089662
8204 15th Av Ne,Medic Response,12/01/2003 10:09:27 AM,47.688526,-122.312193,POINT (-122.312193 47.688526),F030089663
4147 45th Av Sw,1RED 1 Unit,12/01/2003 10:13:54 AM,47.566315,-122.389451,POINT (-122.389451 47.566315),F030089664
1841 N 51st St,Aid Response,12/01/2003 10:19:54 AM,47.665773,-122.336034,POINT (-122.336034 47.665773),F030089665
S Othello St / M L King Jr Way S,Aid Response,12/01/2003 10:35:52 AM,47.537049,-122.281209,POINT (-122.281209 47.537049),F030089669
202 19th Av E,Medic Response,12/01/2003 10:45:00 AM,47.619673,-122.307364,POINT (-122.307364 47.619673),F030089671
6318 28th Av S,Aid Response,12/01/2003 10:45:37 AM,47.546104,-122.296887,POINT (-122.296887 47.546104),F030089672
2025 3rd Av,Medic Response,12/01/2003 11:02:12 AM,47.612586,-122.341211,POINT (-122.341211 47.612586),F030089673
1108 37th Av E,Aid Response,12/01/2003 11:03:57 AM,47.628654,-122.285483,POINT (-122.285483 47.628654),F030089674
1932 1st Av,Water Job Minor,12/01/2003 11:10:37 AM,47.610334,-122.341397,POINT (-122.341397 47.610334),F030089675
3036 23rd Av W,Medic Response,12/01/2003 11:22:38 AM,47.646909,-122.385963,POINT (-122.385963 47.646909),F030089679
520 S Main St,Aid Response,12/01/2003 11:22:38 AM,47.600034,-122.327663,POINT (-122.327663 47.600034),F030089680
4831 35th Av Sw,Medic Response,12/01/2003 11:24:33 AM,47.558988,-122.376234,POINT (-122.376234 47.558988),F030089681
825 Eastlake Av E,"Medic Response, 7 per Rule",12/01/2003 11:31:10 AM,47.626366,-122.329203,POINT (-122.329203 47.626366),F030089682
2318 4th Av,1RED 1 Unit,12/01/2003 11:31:57 AM,47.615507,-122.344168,POINT (-122.344168 47.615507),F030089683
2209 E James St,Aid Response,12/01/2003 11:32:08 AM,47.606876,-122.303691,POINT (-122.303691 47.606876),F030089684
1st Av N / Mercer St,Aid Response,12/01/2003 11:40:41 AM,47.624578,-122.355404,POINT (-122.355404 47.624578),F030089687
2326 California Av Sw,Aid Response,12/01/2003 11:54:54 AM,47.582838,-122.386485,POINT (-122.386485 47.582838),F030089689
4420 S Kenyon St,Aid Response,12/01/2003 11:55:30 AM,47.531547,-122.27738,POINT (-122.27738 47.531547),F030089690
720 Ne 47th St,Investigate Out Of Service,12/01/2003 11:59:02 AM,47.663139,-122.320479,POINT (-122.320479 47.663139),F030089691
2614 4th Av,Medic Response,12/01/2003 12:04:43 PM,47.617316,-122.347229,POINT (-122.347229 47.617316),F030089693
1027 S Henderson St,Drill,12/01/2003 12:15:24 PM,47.523057,-122.319973,POINT (-122.319973 47.523057),F030089695
Minor Av / Madison St,Aid Response,12/01/2003 12:17:30 PM,47.609802,-122.324029,POINT (-122.324029 47.609802),F030089696
707 S Snoqualmie St,Aid Response,12/01/2003 12:20:57 PM,47.562011,-122.324106,POINT (-122.324106 47.562011),F030089697
1600 S Columbian Way,Medic Response,12/01/2003 12:30:07 PM,47.563242,-122.312741,POINT (-122.312741 47.563242),F030089698
1660 S COLUMBIAN WAY,Auto Fire Alarm,12/01/2003 12:37:57 PM,47.561849,-122.310818,POINT (-122.310818 47.561849),F030089699
1514 Pike Pl,Aid Response,12/01/2003 12:55:48 PM,47.608765,-122.340702,POINT (-122.340702 47.608765),F030089702
1st Av / Marion St,Medic Response,12/01/2003 01:04:53 PM,47.603982,-122.335586,POINT (-122.335586 47.603982),F030089703
5646 31st Av Sw,Trans to AMR,12/01/2003 01:06:34 PM,47.550607,-122.372294,POINT (-122.372294 47.550607),F030089705
4815 S Fontanelle St,Aid Response,12/01/2003 01:10:57 PM,47.535923,-122.272511,POINT (-122.272511 47.535923),F030089706
1022 E Yesler Way,Trans to AMR,12/01/2003 01:18:07 PM,47.601697,-122.319187,POINT (-122.319187 47.601697),F030089708
2611 S Dearborn St,Medic Response,12/01/2003 01:20:26 PM,47.595541,-122.298643,POINT (-122.298643 47.595541),F030089709
4358 Leary Way Nw,Medic Response,12/01/2003 01:26:53 PM,47.660015,-122.365754,POINT (-122.365754 47.660015),F030089710
1660 S Columbian Way,Auto Fire Alarm,12/01/2003 01:34:39 PM,47.561667,-122.310818,POINT (-122.310818 47.561667),F030089712
5225 Delridge Way Sw,Aid Response,12/01/2003 01:34:23 PM,47.55495,-122.362948,POINT (-122.362948 47.55495),F030089713
747 Broadway,Auto Fire Alarm,12/01/2003 01:35:31 PM,47.608611,-122.320756,POINT (-122.320756 47.608611),F030089714
2401 4th Av,Auto Fire Alarm,12/01/2003 01:36:49 PM,47.616138,-122.345235,POINT (-122.345235 47.616138),F030089715
35th Av Ne / Ne 85th St,Motor Vehicle Accident,12/01/2003 01:38:02 PM,47.690203,-122.290714,POINT (-122.290714 47.690203),F030089717
9116 2nd Av Ne,Aid Response Yellow,12/01/2003 01:40:05 PM,47.695127,-122.327083,POINT (-122.327083 47.695127),F030089718
200 University St,Medic Response,12/01/2003 01:40:39 PM,47.607299,-122.337087,POINT (-122.337087 47.607299),F030089720
Lake City Way Ne / Ne 75th St,Motor Vehicle Accident,12/01/2003 01:42:04 PM,47.683105,-122.316961,POINT (-122.316961 47.683105),F030089721
1022 E Yesler Way,Aid Response,12/01/2003 01:42:59 PM,47.601697,-122.319187,POINT (-122.319187 47.601697),F030089722
1st Av / Pine St,Aid Response,12/01/2003 01:45:15 PM,47.609814,-122.340922,POINT (-122.340922 47.609814),F030089723
84 Yesler Way,Aid Response,12/01/2003 01:56:04 PM,47.601723,-122.335071,POINT (-122.335071 47.601723),F030089724
4032 8th Av Ne,Aid Response,12/01/2003 02:07:22 PM,47.656118,-122.319795,POINT (-122.319795 47.656118),F030089725
8118 Green Lake Dr N,Medic Response,12/01/2003 02:24:04 PM,47.687783,-122.342044,POINT (-122.342044 47.687783),F030089730
201 S Jackson St,Aid Response,12/01/2003 02:31:50 PM,47.599201,-122.331578,POINT (-122.331578 47.599201),F030089733
3049 Nw 60th St,Chimney Fire,12/01/2003 02:34:52 PM,47.672242,-122.396915,POINT (-122.396915 47.672242),F030089734
2601 4th Av,4RED - 2 + 1 + 1,12/01/2003 02:43:06 PM,47.617243,-122.347105,POINT (-122.347105 47.617243),F030089737
7325 Rainier Av S,"Medic Response, 7 per Rule",12/01/2003 02:45:26 PM,47.536696,-122.270213,POINT (-122.270213 47.536696),F030089739
835 Ne 90th St,Aid Response,12/01/2003 02:44:28 PM,47.694025,-122.319839,POINT (-122.319839 47.694025),F030089740
2524 Royal Ct E,Medic Response,12/01/2003 02:58:20 PM,47.642604,-122.299464,POINT (-122.299464 47.642604),F030089741
8830 25th Av Sw,Trans to AMR,12/01/2003 02:58:32 PM,47.524407,-122.364528,POINT (-122.364528 47.524407),F030089742
3833 Walla Walla Rd Ne,Auto Fire Alarm,12/01/2003 03:37:18 PM,47.649421,-122.299273,POINT (-122.299273 47.649421),F030089745
401 Ne Ravenna Blvd,Aid Response,12/01/2003 03:45:19 PM,47.678758,-122.324989,POINT (-122.324989 47.678758),F030089746
1413 3rd Av,Aid Response,12/01/2003 03:46:03 PM,47.608878,-122.336996,POINT (-122.336996 47.608878),F030089747
2326 California Av Sw,Medic Response,12/01/2003 03:54:58 PM,47.582995,-122.386479,POINT (-122.386479 47.582995),F030089748
5605 22nd Av Nw,Medic Response,12/01/2003 03:56:29 PM,47.669484,-122.384743,POINT (-122.384743 47.669484),F030089749
3824 S Myrtle St,Dumpster Fire,12/01/2003 04:06:15 PM,47.538881,-122.284465,POINT (-122.284465 47.538881),F030089751
5200 1st Av S,Motor Vehicle Accident,12/01/2003 04:10:30 PM,47.555663,-122.334215,POINT (-122.334215 47.555663),F030089752
4580 Fauntleroy Way Sw,Medic Response,12/01/2003 04:19:28 PM,47.562257,-122.380093,POINT (-122.380093 47.562257),F030089753
2612 Nw 57th St,Aid Response,12/01/2003 04:22:15 PM,47.670189,-122.390295,POINT (-122.390295 47.670189),F030089754
12705 30th Av Ne,Single Medic Unit,12/01/2003 04:27:30 PM,47.721116,-122.296336,POINT (-122.296336 47.721116),F030089755
10416 5th Av Ne,Medic Response,12/01/2003 04:27:52 PM,47.704187,-122.323161,POINT (-122.323161 47.704187),F030089756
Mary Gates Memorial Dr Ne / Ne 45th Pl,Aid Response,12/01/2003 04:28:45 PM,47.661243,-122.292864,POINT (-122.292864 47.661243),F030089757
1709 29th Av S,1RED 1 Unit,12/01/2003 04:31:03 PM,47.58824,-122.294893,POINT (-122.294893 47.58824),F030089760
4026 Ne 98th St,1RED 1 Unit,12/01/2003 04:33:19 PM,47.700118,-122.284719,POINT (-122.284719 47.700118),F030089763
8630 Delridge Way Sw,Trans to AMR,12/01/2003 04:33:36 PM,47.526488,-122.36047,POINT (-122.36047 47.526488),F030089764
7721 18th Av Sw,Medic Response,12/01/2003 04:34:18 PM,47.533494,-122.357737,POINT (-122.357737 47.533494),F030089765
4039 37th Av S,Aid Response,12/01/2003 04:37:20 PM,47.567229,-122.286124,POINT (-122.286124 47.567229),F030089766
2318 4th Av,1RED 1 Unit,12/01/2003 04:43:41 PM,47.615507,-122.344168,POINT (-122.344168 47.615507),F030089767
35th Av Sw / Sw Alaska St,Aid Response,12/01/2003 04:48:25 PM,47.561066,-122.376216,POINT (-122.376216 47.561066),F030089769
3200 Ne 137th St,Aid Response,12/01/2003 04:48:17 PM,47.728211,-122.293627,POINT (-122.293627 47.728211),F030089770
3645 Whitman Av N,Aid Response,12/01/2003 04:53:30 PM,47.651197,-122.345985,POINT (-122.345985 47.651197),F030089772
Sb Sr99 To 1 Av S,Car Fire,12/01/2003 04:57:23 PM,47.597547,-122.335438,POINT (-122.335438 47.597547),F030089773
33rd Av Ne / Ne 55th St,Aid Response,12/01/2003 04:59:02 PM,47.668515,-122.292644,POINT (-122.292644 47.668515),F030089774
1800 Minor Av,Aid Response,12/01/2003 05:04:50 PM,47.61684,-122.330559,POINT (-122.330559 47.61684),F030089777
3716 S Oregon St,3RED - 1 +1 + 1,12/01/2003 05:05:42 PM,47.562831,-122.285853,POINT (-122.285853 47.562831),F030089779
2208 Nw 63rd St,Medic Response,12/01/2003 05:10:10 PM,47.674558,-122.384841,POINT (-122.384841 47.674558),F030089780
17th Av Sw / Sw Roxbury St,Motor Vehicle Accident,12/01/2003 05:20:10 PM,47.517361,-122.356511,POINT (-122.356511 47.517361),F030089781
2nd Av / Spring St,Aid Response,12/01/2003 05:26:21 PM,47.605873,-122.335782,POINT (-122.335782 47.605873),F030089786
8439 Seward Park Av S,Medic Response,12/01/2003 05:35:45 PM,47.527558,-122.265885,POINT (-122.265885 47.527558),F030089787
9710 Greenwood Av N,Aid Response,12/01/2003 05:38:35 PM,47.699666,-122.355396,POINT (-122.355396 47.699666),F030089788
4416 S Brandon St,"Medic Response, 7 per Rule",12/01/2003 05:44:54 PM,47.553405,-122.279658,POINT (-122.279658 47.553405),F030089789
800 CONVENTION PL,Electrical Problem,12/01/2003 05:44:34 PM,47.611346,-122.331585,POINT (-122.331585 47.611346),F030089791
222 Pike St,Aid Response,12/01/2003 05:47:33 PM,47.609389,-122.338655,POINT (-122.338655 47.609389),F030089792
3501 SW HOLDEN ST,Aid Response,12/01/2003 05:49:13 PM,47.533363,-122.376622,POINT (-122.376622 47.533363),F030089793
5528 Wallingford Av N,1RED 1 Unit,12/01/2003 05:49:19 PM,47.669526,-122.336634,POINT (-122.336634 47.669526),F030089794
121 LAKESIDE AV S,Aid Response,12/01/2003 05:50:41 PM,47.601353,-122.285188,POINT (-122.285188 47.601353),F030089795
318 2ND AV S,Aid Response,12/01/2003 05:54:55 PM,47.600041,-122.331573,POINT (-122.331573 47.600041),F030089796
4720 Beacon Av S,Aid Response,12/01/2003 05:55:56 PM,47.560985,-122.304792,POINT (-122.304792 47.560985),F030089797
10345 Meridian Av N,Aid Response,12/01/2003 06:00:14 PM,47.703624,-122.333909,POINT (-122.333909 47.703624),F030089800
1711 32ND AV,Medic Response,12/01/2003 06:11:01 PM,47.616551,-122.291313,POINT (-122.291313 47.616551),F030089801
10509 Stone Av N,Medic Response,12/01/2003 06:13:09 PM,47.705122,-122.342004,POINT (-122.342004 47.705122),F030089802
7708 18th Av Ne,1RED 1 Unit,12/01/2003 06:21:53 PM,47.684903,-122.308885,POINT (-122.308885 47.684903),F030089804
4462 Whitman Av N,Investigate Out Of Service,12/01/2003 06:24:23 PM,47.661076,-122.345616,POINT (-122.345616 47.661076),F030089805
1810 N 103rd St,Aid Response,12/01/2003 06:26:34 PM,47.703223,-122.335698,POINT (-122.335698 47.703223),F030089806
1213 S Donovan St,Medic Response,12/01/2003 06:28:46 PM,47.525599,-122.317421,POINT (-122.317421 47.525599),F030089807
5445 Delridge Way Sw,"Hang-Up, Aid",12/01/2003 07:03:31 PM,47.553312,-122.362969,POINT (-122.362969 47.553312),F030089810
12351 40th Av Ne,Medic Response,12/01/2003 07:13:59 PM,47.717765,-122.285306,POINT (-122.285306 47.717765),F030089811
910 10th Av E,Automatic Fire Alarm False,12/01/2003 07:26:41 PM,47.626828,-122.32022,POINT (-122.32022 47.626828),F030089814
500 Elliott Av W,Aid Response,12/01/2003 07:26:02 PM,47.623689,-122.364554,POINT (-122.364554 47.623689),F030089816
610 Harvard Av E,Auto Fire Alarm,12/01/2003 07:28:03 PM,47.624349,-122.321989,POINT (-122.321989 47.624349),F030089817
533 3rd Av W,Aid Response,12/01/2003 07:29:05 PM,47.623717,-122.360635,POINT (-122.360635 47.623717),F030089818
100 Melrose Av E,Aid Response,12/01/2003 07:29:27 PM,47.618497,-122.327854,POINT (-122.327854 47.618497),F030089819
7140 18th Av Sw,Medic Response,12/01/2003 07:33:24 PM,47.538767,-122.357266,POINT (-122.357266 47.538767),F030089820
425 Boylston Av E,Aid Response,12/01/2003 07:33:14 PM,47.622278,-122.323072,POINT (-122.323072 47.622278),F030089821
